cod6;nome;Esperança de vida ao nascer 2010;Mortalidade infantil 2010;Mortalidade até 5 anos de idade 2010;IDHM 2010;Taxa de envelhecimento 2010;População em domicílios vulneráveis e com idoso 2010;Renda per capita 2010
290790;Cipó;69.62;28.6;30.82;0.601;7.68;1199;312.03
290800;Coaraci;70.69;25.4;27.35;0.613;11.31;2536;366.33
290810;Cocos;73.28;18.4;19.89;0.596;8.92;1669;258.27
290870;Condeúba;72.32;20.8;22.5;0.582;11.32;1705;260.07
290880;Contendas do Sincorá;66.7;38.6;41.62;0.577;10.51;528;293.12
290900;Cordeiros;70.77;25.1;27.1;0.579;10.55;997;263.24
290910;Coribe;73.44;18;19.47;0.6;9.43;1394;237.03
290920;Coronel João Sá;67.96;34;36.72;0.535;7.6;1373;238.18
290930;Correntina;72.5;20.4;22;0.603;8.05;2049;285.96
290940;Cotegipe;69.77;28.1;30.31;0.59;7.36;1000;237.5
290950;Cravolândia;70.88;24.8;26.74;0.599;9.22;568;259.87
290960;Crisópolis;70.87;24.8;26.76;0.543;8.63;1399;232.6
290970;Cristópolis;70.93;24.6;26.59;0.614;8.7;927;239.23
290980;Cruz das Almas;72.74;19.8;21.32;0.699;7.24;4189;481.8
291000;Dário Meira;71.27;23.7;25.54;0.54;8.37;1873;206.16
291005;Dias D'Ávila;73.66;17.5;18.9;0.676;3.84;2011;460.6
291010;Dom Basílio;71.97;21.7;23.48;0.591;9.03;891;240.83
291020;Dom Macedo Costa;72.69;19.9;21.48;0.632;10.84;348;329.93
291030;Elísio Medrado;71.6;22.8;24.56;0.623;12.12;462;315.04
291040;Encruzilhada;70.23;26.7;28.82;0.544;7.27;2493;220
291050;Entre Rios;72.12;21.4;23.06;0.615;5.7;2807;338.53
291050;Entre Rios;73.46;15.8;18.54;0.657;7.36;95;423.63
291060;Esplanada;69.38;29.3;31.64;0.589;6.33;2547;312.58
291070;Euclides da Cunha;69.94;27.6;29.76;0.567;9.23;5360;269.58
291072;Eunápolis;72.46;20.5;22.11;0.677;5.72;5892;575.44
291077;Feira da Mata;70.77;25.1;27.09;0.588;8.49;639;212.22
291080;Feira de Santana;74.2;15.64;12.89;0.712;5.91;28386;662.24
291090;Firmino Alves;66.93;37.8;40.71;0.578;9.73;572;325.51
291100;Floresta Azul;68.88;30.9;33.37;0.557;10.59;1445;242.04
291110;Formosa do Rio Preto;70.8;25;26.98;0.618;5.3;1174;287.94
291120;Gandu;71.26;23.7;25.58;0.632;6.3;1624;442.37
291125;Gavião;69.79;28;30.24;0.599;10.15;266;271.53
291130;Gentio do Ouro;69.57;28.7;31;0.559;10.45;1280;207.35
291140;Glória;71.51;23;24.83;0.593;8.01;965;266.14
291150;Gongogi;71.37;23.4;25.26;0.576;7.89;1086;234.7
291160;Governador Mangabeira;70.26;26.6;28.72;0.643;7.58;1365;322.02
291165;Guajeru;71.2;23.9;25.76;0.569;11.35;995;241.69
291170;Guanambi;72.33;20.8;22.46;0.673;7.73;4405;496.05
291180;Guaratinga;70.95;24.6;26.52;0.558;8.97;2112;258.74
291185;Heliópolis;69.88;27.8;29.96;0.563;8.69;892;241.36
291210;Ibicaraí;70.81;25;26.98;0.625;10.83;2716;354.75
291220;Ibicoara;68.86;31;33.46;0.591;4.22;1019;300.89
291230;Ibicuí;71.78;22.3;24.04;0.584;10.02;2034;307.49
291240;Ibipeba;69.61;28.6;30.86;0.616;8.3;1140;290.82
291250;Ibipitanga;70.42;26.1;28.2;0.584;10.37;1446;249.32
291260;Ibiquera;71.28;23.6;25.51;0.511;8.63;448;199.55
291270;Ibirapitanga;69.87;27.8;29.99;0.558;6.97;2121;261.88
291280;Ibirapuã;71.43;23.2;25.09;0.614;9.64;591;431.31
291290;Ibirataia;72.33;20.8;22.46;0.576;9.7;2553;278.69
291300;Ibitiara;69.61;28.6;30.86;0.585;11.19;1717;244.68
291310;Ibititá;69.82;28;30.15;0.602;8.99;1267;250.63
291320;Ibotirama;71.78;22.3;24.04;0.636;7.67;1638;337.12
291330;Ichu;71.23;23.8;25.67;0.631;10.09;317;296.17
291340;Igaporã;70.98;24.5;26.45;0.614;9.27;1721;306.74
291345;Igrapiúna;72.32;20.8;22.48;0.574;5.21;848;269.34
291350;Iguaí;72.18;21.2;22.89;0.552;10.03;3760;258.8
291360;Ilhéus;73.47;18;19.39;0.69;7.2;11794;579.46
291370;Inhambupe;70.43;26.1;28.17;0.565;7.56;3040;254.99
291380;Ipecaetá;71.53;23;24.77;0.55;9.85;2154;186.54
291390;Ipiaú;72.74;19.8;21.34;0.67;8.37;3876;573.36
291400;Ipirá;69.89;27.7;29.91;0.549;9.7;6264;274.88
291410;Ipupiara;69.16;30;32.38;0.59;11.71;793;258.3
291420;Irajuba;71.57;22.8;24.66;0.576;9.4;639;236.16
291430;Iramaia;69.37;29.4;31.68;0.571;8.47;1318;234.91
291440;Iraquara;69.95;27.6;29.72;0.599;8.07;2384;242.58
291450;Irará;73.53;17.8;19.23;0.62;8.79;1927;308.34
291465;Itabela;70.08;27.2;29.31;0.599;5.86;2106;365.39
291470;Itaberaba;71.12;24.1;26.01;0.62;8.27;4535;422.79
291480;Itabuna;73.42;18.1;19.52;0.712;7.7;11921;605.12
291490;Itacaré;73.42;18.1;19.52;0.583;4.77;1513;323.3
291500;Itaeté;68.15;33.4;36.03;0.572;8.81;2067;224.79
291510;Itagi;66.62;38.9;41.93;0.543;10.13;1709;234.8
291520;Itagibá;71.2;23.9;25.76;0.589;9.23;1693;270.27
291530;Itagimirim;74.24;16.2;17.44;0.634;9.32;756;339.65
291540;Itaju do Colônia;68.45;32.4;34.91;0.592;7.62;867;276.93
291550;Itajuípe;70.52;25.8;27.89;0.599;9.39;1909;354.2
291560;Itamaraju;71.04;24.3;26.24;0.627;7.39;5011;432.95
291570;Itamari;67.77;34.7;37.42;0.578;8.63;599;325
291590;Itanagra;72.73;19.8;21.35;0.584;5.46;552;289.16
291600;Itanhém;72.41;20.6;22.23;0.637;11.23;2272;388.04
291610;Itaparica;74.56;15.4;16.66;0.67;6.73;1904;476.99
291620;Itapé;70.66;25.4;27.44;0.599;9.13;1079;285.13
291630;Itapebi;68.08;33.6;36.29;0.572;7.38;1004;273.69
291640;Itapetinga;72.39;20.7;22.31;0.667;7.45;4733;506.76
291650;Itapicuru;67.63;35.2;37.95;0.486;7.56;3374;185.7
291660;Itapitanga;70.81;25;26.97;0.571;8.44;1328;225.1
291670;Itaquara;70.75;25.2;27.16;0.553;9.31;774;229.04
291680;Itarantim;70.93;24.6;26.59;0.61;8.98;1750;352.74
291685;Itatim;71.93;21.8;23.59;0.582;7.19;1239;245.37
291700;Itiúba;71.47;23.1;24.97;0.544;8.8;3621;205.18
291710;Itororó;69.31;29.5;31.87;0.594;10.1;1941;330
291730;Ituberá;71.11;24.1;26.03;0.606;6.21;1454;337.03
291733;Iuiú;69.37;29.4;31.67;0.591;6.18;815;249.32
291735;Jaborandi;72.44;20.5;22.15;0.613;8.75;692;281.14
291735;Jaborandi;75.71;13.7;15.82;0.711;9.18;137;548.22
291740;Jacaraci;69.48;29;31.31;0.593;11.82;1464;283.51
291750;Jacobina;71.29;23.6;25.5;0.649;8.02;4925;417.88
291760;Jaguaquara;69.81;28;30.18;0.58;8.12;5343;307.08
291770;Jaguarari;73.33;18.3;19.75;0.659;8.87;2666;439.23
291780;Jaguaripe;70.8;25;27;0.556;6.43;1348;247.75
291800;Jequié;72.42;21.76;17.55;0.665;8.31;12491;473.92
291810;Jeremoabo;66.36;39.9;43.02;0.547;8.59;2450;262.76
291830;Jitaúna;67.25;36.6;39.42;0.575;10.19;1932;266.56
291835;João Dourado;67.52;35.6;38.39;0.593;6.56;1572;283.12
291840;Juazeiro;72.76;20.11;16.22;0.677;5.42;9887;476.58
291850;Jussara;68.21;33.2;35.81;0.571;8.15;1014;236.05
291850;Jussara;75.5;12.5;14.77;0.743;8.36;433;951.07
291850;Jussara;75.12;12.6;14.65;0.718;9.06;132;688.1
291855;Jussari;66.93;37.8;40.71;0.567;9.08;735;290.22
291860;Jussiape;69.17;30;32.35;0.602;14.02;614;334.07
291870;Lafaiete Coutinho;71.26;23.7;25.59;0.599;11.61;602;288.05
291875;Lagoa Real;70.82;25;26.94;0.545;8.38;1686;223.11
291880;Laje;70.85;24.9;26.83;0.586;7.07;1511;241.63
291890;Lajedão;71.68;22.5;24.32;0.632;10.29;318;463.94
291900;Lajedinho;70.2;26.8;28.89;0.546;8.21;434;205.65
291905;Lajedo do Tabocal;70.85;24.9;26.83;0.584;9.05;737;237.39
291910;Lamarão;69.79;28;30.24;0.518;9.36;1566;180.82
291915;Lapão;70.27;26.6;28.69;0.596;6.74;1257;244.43
291920;Lauro de Freitas;74.61;15.13;12.47;0.754;4.41;3175;1031.78
291940;Licínio de Almeida;71.49;23.1;24.91;0.621;10.43;1035;299.47
291950;Livramento de Nossa Senhora;72.6;20.1;21.71;0.611;8.79;3216;309.16
291955;Luís Eduardo Magalhães;74.53;15.5;16.75;0.716;1.5;927;871.12
291960;Macajuba;71.81;22.2;23.96;0.524;9.49;1646;197.25
291970;Macarani;71.94;21.8;23.57;0.605;8.54;1374;350.25
291980;Macaúbas;72.43;20.6;22.18;0.609;8.96;4547;255.36
291990;Macururé;69.9;27.7;29.87;0.604;9.61;959;240.32
291992;Madre de Deus;72.64;20;21.59;0.708;4.87;782;517.74
291995;Maetinga;70.07;27.2;29.32;0.538;12.02;835;268.47
292000;Maiquinique;66.4;39.8;42.86;0.576;8.3;492;306.24
292010;Mairi;69.63;28.6;30.81;0.572;10.34;1828;286.58
292020;Malhada;69.02;30.5;32.87;0.562;6.03;1464;218.66
292030;Malhada de Pedras;69.83;27.9;30.13;0.578;9.75;616;244.02
292040;Manoel Vitorino;69.48;29;31.31;0.566;9.58;1707;226.95
292045;Mansidão;70.12;27;29.16;0.599;6.93;1761;182.65
292050;Maracás;69.8;28;30.21;0.607;9.34;1977;290.11
292060;Maragogipe;72.58;20.2;21.75;0.621;7.66;3643;300.1
292070;Maraú;73.08;18.9;20.42;0.593;5.75;1824;437.51
292080;Marcionílio Souza;69.24;29.8;32.13;0.561;8.5;1241;201.52
292090;Mascote;69.64;28.5;30.76;0.581;8.56;1798;272.97
292100;Mata de São João;74.09;16.5;17.82;0.668;5.43;2419;451.9
292105;Matina;69.37;29.4;31.67;0.572;7.49;885;227.07
292110;Medeiros Neto;71.61;22.7;24.54;0.625;10.21;2045;392.49
292120;Miguel Calmon;69.69;28.4;30.59;0.586;9.22;1781;279.05
292140;Mirangaba;66.12;40.8;44.01;0.542;7.62;1309;193.47
292145;Mirante;68.33;32.8;35.34;0.527;9.84;1373;208.18
292150;Monte Santo;66.96;37.6;40.56;0.506;9.76;5656;197.43
292160;Morpará;68.9;30.9;33.31;0.558;10.34;989;224.53
292170;Morro do Chapéu;70.98;24.5;26.44;0.588;7.63;3152;250.88
292180;Mortugaba;71.28;23.6;25.51;0.618;11.91;742;330.3
292200;Mucuri;73.05;19;20.49;0.665;5;1403;546.41
292205;Mulungu do Morro;70.18;26.8;28.97;0.566;6.51;847;199.94
292210;Mundo Novo;72.43;20.6;22.18;0.59;8.45;2126;346.89
292210;Mundo Novo;73.73;15;17.66;0.634;7.56;331;434.73
292210;Mundo Novo;73.48;20.6;24.71;0.686;8.75;605;652.56
292220;Muniz Ferreira;70.64;25.5;27.48;0.617;8.57;591;297.78
292225;Muquém de São Francisco;70.63;25.5;27.53;0.549;5.48;936;166.67
292230;Muritiba;72.74;19.8;21.32;0.66;8.04;2230;401.14
292240;Mutuípe;70.08;27.2;29.29;0.601;8.31;2261;374.8
292265;Nordestina;69.58;28.7;30.95;0.56;9.11;1453;187.22
292270;Nova Canaã;72.35;20.8;22.41;0.545;10.61;1603;251.9
292273;Nova Fátima;69.26;29.7;32.04;0.597;9.94;521;287.32
292273;Nova Fátima;74.15;13.9;16.17;0.688;9.49;240;555.2
292275;Nova Ibiá;67.86;34.4;37.11;0.57;7.15;411;378.1
292280;Nova Itarana;68.73;31.4;33.9;0.524;8.19;754;188.86
292290;Nova Soure;67.71;34.9;37.67;0.555;9.25;3217;241.71
292303;Novo Horizonte;70.42;26.1;28.2;0.597;9.73;802;257.12
292303;Novo Horizonte;75.76;12.5;14.67;0.706;8.95;0;623.51
292303;Novo Horizonte;76.92;12;13.84;0.753;10.05;838;806.75
292305;Novo Triunfo;71.15;24;25.91;0.554;6.59;1180;194.56
292310;Olindina;73.6;17.6;19.06;0.559;8.34;2227;222.62
292320;Oliveira dos Brejinhos;69.81;28;30.18;0.554;11.1;2595;220.72
292335;Ourolândia;67.03;37.4;40.3;0.56;6.05;1034;239.93
292340;Palmas de Monte Alto;71.61;22.7;24.53;0.586;7.76;1231;262.69
292350;Palmeiras;71.91;21.9;23.66;0.643;9.14;728;350.79
292360;Paramirim;71.53;22.9;24.76;0.615;10.14;1934;343.78
292370;Paratinga;71.46;23.1;24.98;0.59;8.05;3917;201.79
292380;Paripiranga;68.02;33.8;36.49;0.577;9.64;2118;273.23
292390;Pau Brasil;68.6;31.9;34.38;0.583;8.05;954;296.08
292400;Paulo Afonso;72.34;20.8;22.44;0.674;7.13;6031;544.73
292405;Pé de Serra;71.74;22.4;24.15;0.587;9.92;1078;257.45
292410;Pedrão;71.5;23;24.85;0.588;11.43;1145;221.53
292420;Pedro Alexandre;71.68;22.6;24.35;0.513;5.36;1220;167.65
292430;Piatã;71.16;24;25.9;0.571;10.82;2227;234.44
292440;Pilão Arcado;69.19;29.9;32.29;0.506;7.3;3179;195.98
292450;Pindaí;71.64;22.7;24.46;0.603;9.23;1428;270.15
292465;Pintadas;70.92;24.7;26.63;0.612;9.8;604;281.74
292467;Piraí do Norte;70.72;25.3;27.24;0.533;5.7;650;238.62
292470;Piripá;71.1;24.2;26.07;0.575;10.57;1680;241.1
292480;Piritiba;70.61;25.6;27.59;0.578;9.34;1884;271.4
292490;Planaltino;67.45;35.9;38.68;0.572;8.95;808;282.33
292500;Planalto;69.25;29.8;32.1;0.56;9.22;2136;256.26
292500;Planalto;72.16;17.9;20.99;0.706;10.21;298;641.16
292500;Planalto;73.41;15;17.51;0.687;10.87;451;531.04
292500;Planalto;76.19;13;15.02;0.719;7.39;101;560.64
292520;Pojuca;74.14;16.4;17.7;0.666;5.12;1274;443.8
292525;Ponto Novo;70.7;25.3;27.32;0.58;8.51;1660;229.61
292530;Porto Seguro;73.05;19;20.49;0.676;3.48;4872;527.04
292540;Potiraguá;70.23;26.7;28.82;0.625;8.3;1141;323.92
292550;Prado;72.03;21.6;23.31;0.621;6.13;1510;369.96
292570;Presidente Jânio Quadros;71.29;23.6;25.49;0.542;11.03;1527;220.1
292575;Presidente Tancredo Neves;68.63;31.8;34.25;0.559;5.95;2045;270.35
292590;Quijingue;66.36;39.9;43.02;0.544;9.12;2719;228.71
292593;Quixabeira;70.19;26.8;28.95;0.578;9.78;644;241.1
292595;Rafael Jambeiro;71.06;24.3;26.2;0.564;9.93;2545;226.94
292600;Remanso;70.41;26.2;28.23;0.579;7.95;2966;275.22
292610;Retirolândia;71.36;23.4;25.29;0.636;8.73;708;293.01
292620;Riachão das Neves;71.73;22.4;24.2;0.578;7.75;2074;212.09
292630;Riachão do Jacuípe;70.29;26.5;28.62;0.628;9.62;3195;311.47
292650;Ribeira do Amparo;66.66;38.8;41.77;0.512;8.92;1687;183.12
292660;Ribeira do Pombal;67.25;36.6;39.45;0.601;8.43;3946;332.86
292665;Ribeirão do Largo;70.54;25.8;27.8;0.54;7.15;602;271.68
292670;Rio de Contas;71.01;24.4;26.35;0.605;12.02;1282;294.83
292680;Rio do Antônio;69.38;29.3;31.65;0.576;9.38;1100;252.98
292690;Rio do Pires;71;24.4;26.38;0.594;11.11;788;274.58
292700;Rio Real;68.74;31.4;33.86;0.572;7.05;2852;274.86
292710;Rodelas;72.41;20.6;22.23;0.632;6.65;584;271.59
292730;Salinas da Margarida;68.74;31.4;33.87;0.617;7.01;1132;286.45
292740;Salvador;75.1;14.92;12.03;0.759;6.14;82348;973
292750;Santa Bárbara;71.5;23;24.85;0.583;9.25;3088;251.87
292750;Santa Bárbara;73.97;17;19.74;0.707;6.72;1600;535.84
292760;Santa Brígida;67.58;35.4;38.16;0.546;8.45;1249;220.77
292770;Santa Cruz Cabrália;72.03;21.6;23.32;0.654;4.83;1310;388.28
292780;Santa Cruz da Vitória;72.17;21.2;22.91;0.61;8.83;973;282.42
292800;Santaluz;70.82;25;26.93;0.598;7.95;2549;260.09
292810;Santa Maria da Vitória;70.49;25.9;27.96;0.614;8.11;3463;318.31
292830;Santanópolis;69.76;28.1;30.36;0.592;10.94;1127;263.19
292840;Santa Rita de Cássia;70.93;24.6;26.59;0.605;8.15;2289;267.32
292860;Santo Amaro;71.29;23.6;25.51;0.646;7.6;4985;392.75
292870;Santo Antônio de Jesus;73.92;16.9;18.23;0.7;6.25;4367;540.38
292890;São Desidério;69.52;28.9;31.16;0.579;5.52;1776;302.2
292900;São Félix;71.11;24.1;26.04;0.639;6.8;1250;299.65
292905;São Félix do Coribe;72.03;21.6;23.31;0.639;6.77;1196;335.9
292910;São Felipe;72.21;21.1;22.79;0.616;9.1;1768;268.96
292920;São Francisco do Conde;73.71;17.4;18.78;0.674;4.49;2229;433.23
292925;São Gabriel;67.21;36.7;39.57;0.592;7.18;1196;245.38
292925;São Gabriel;74.31;13.7;15.99;0.699;10.39;2603;667.06
292935;São José da Vitória;66.16;40.7;43.83;0.546;8.82;599;250.42
292937;São José do Jacuípe;68.54;32.1;34.58;0.552;9.42;731;253.57
292940;São Miguel das Matas;71.98;21.7;23.45;0.593;8.92;660;274.08
292950;São Sebastião do Passé;73.69;17.4;18.83;0.657;6.29;3283;411.75
292970;Sátiro Dias;69.17;30;32.35;0.527;8.68;2070;208.2
292975;Saubara;69.29;29.6;31.94;0.617;8.75;822;265.17
292980;Saúde;66.12;40.8;44.01;0.549;9.27;1347;238.81
292990;Seabra;70.63;25.5;27.54;0.635;7.83;3241;310.95
293000;Sebastião Laranjeiras;71.61;22.7;24.53;0.615;7.42;701;276.29
293010;Senhor do Bonfim;71.36;23.4;25.28;0.666;8.19;5054;422.89
293015;Serra do Ramalho;71.51;23;24.85;0.595;7.63;2683;216.59
293020;Sento Sé;71.68;22.5;24.33;0.585;5.82;3377;222.84
293030;Serra Dourada;71.48;23.1;24.94;0.608;9.17;1801;228.74
293040;Serra Preta;68.93;30.8;33.21;0.566;11.92;2276;232.52
293060;Serrolândia;68.23;33.1;35.72;0.59;10.13;957;261.29
293070;Simões Filho;73.75;17.3;18.67;0.675;4.03;4823;431.97
293075;Sítio do Mato;71.46;23.1;24.98;0.564;6.22;1602;135.49
293076;Sítio do Quinto;66.69;38.6;41.64;0.533;8.72;1046;247.62
293077;Sobradinho;69.89;27.7;29.92;0.631;7.16;1817;344.74
293077;Sobradinho;76.66;10.6;12.41;0.743;9.54;273;775.79
293080;Souto Soares;69.03;30.5;32.86;0.592;7.61;1415;220.67
293090;Tabocas do Brejo Velho;70.82;25;26.93;0.584;8.97;939;216.5
293105;Tanque Novo;71.67;22.6;24.35;0.599;8.79;1277;301.39
293110;Tanquinho;71.1;24.2;26.06;0.597;9.54;834;273.12
293130;Tapiramutá;70.14;27;29.09;0.594;5.49;1831;312.39
293135;Teixeira de Freitas;73;21.21;17.1;0.685;6.04;5880;560.73
293140;Teodoro Sampaio;71.41;23.3;25.14;0.594;10.2;1052;272.86
293140;Teodoro Sampaio;76.38;12.7;14.71;0.741;6.92;753;619.79
293150;Teofilândia;69.22;29.8;32.18;0.566;6.86;1655;278.91
293160;Teolândia;70.38;26.3;28.34;0.555;5.54;1184;231.92
293180;Tremedal;69.94;27.6;29.76;0.528;12.78;1920;237.3
293190;Tucano;67.69;35;37.73;0.579;8.85;5631;325.7
293200;Uauá;69.84;27.9;30.07;0.605;10.67;2808;251.46
293210;Ubaíra;70.54;25.8;27.81;0.582;9.05;1813;296.48
293220;Ubaitaba;71.04;24.3;26.24;0.611;8.11;2154;349.68
293230;Ubatã;72.29;20.9;22.57;0.593;8.2;2977;306.52
293240;Uibaí;70.46;26;28.08;0.617;9.56;1168;286.67
293245;Umburanas;67.31;36.4;39.19;0.515;6.05;2028;148.15
293250;Una;67.61;35.3;38.04;0.56;6.63;1837;303.78
293260;Urandi;70.95;24.6;26.53;0.598;8.84;1219;325.07
293280;Utinga;67.38;36.1;38.93;0.59;7.05;1381;327.96
293300;Valente;68.75;31.4;33.83;0.637;7.91;1396;385.3
293315;Várzea Nova;66.12;40.8;44.01;0.555;8.36;1016;234.88
293317;Varzedo;70.18;26.8;28.96;0.586;9.27;683;297.56
293325;Vereda;71.6;22.8;24.57;0.577;9.87;752;274.76
293330;Vitória da Conquista;72.3;21.24;17.13;0.678;6.94;17720;555.66
293340;Wagner;69.2;29.9;32.26;0.587;8.58;572;283.34
293345;Wanderley;70.82;25;26.93;0.6;7.33;655;275.76
293350;Wenceslau Guimarães;70.11;27.1;29.21;0.544;5.61;1446;257.12
293360;Xique-Xique;69.48;29;31.31;0.585;7.47;5075;265.25
310010;Abadia dos Dourados;75.35;14.8;17.22;0.689;9.77;149;596.18
310020;Abaeté;75.9;14;16.27;0.698;10.13;630;707.24
310030;Abre Campo;74.36;16.3;18.99;0.654;9.92;608;444.32
310040;Acaiaca;74.36;16.3;18.99;0.63;11.4;361;357.03
310050;Açucena;75.66;14.3;16.67;0.61;12.08;829;325.42
310060;Água Boa;72.94;18.7;21.74;0.576;7.96;1308;322.12
310060;Água Boa;74.71;15.8;19.4;0.729;4.49;361;720.74
310070;Água Comprida;76.58;13;15.14;0.675;10.27;41;701.19
310080;Aguanil;75.7;14.3;16.6;0.663;9.97;110;524.43
310090;Águas Formosas;73.63;17.5;20.38;0.645;9.91;1883;389.57
310100;Águas Vermelhas;73.46;17.8;20.7;0.601;7.88;935;306.97
310110;Aimorés;73.58;17.6;20.49;0.684;11.09;1210;567.46
310120;Aiuruoca;77.23;12.1;14.1;0.668;11.9;206;539.92
310130;Alagoa;74.93;15.4;17.95;0.649;10.56;78;413.75
310140;Albertina;73.76;17.3;20.12;0.673;9.85;15;564.08
310150;Além Paraíba;76.43;13.2;15.38;0.726;10.35;712;674.5
310160;Alfenas;75.45;14.6;17.05;0.761;8.33;1615;783.41
310163;Alfredo Vasconcelos;75.01;15.3;17.81;0.675;7.52;186;400.14
310170;Almenara;73.18;18.3;21.27;0.642;9.19;3447;419.98
310180;Alpercata;74.43;16.2;18.86;0.646;10.01;580;401.21
310190;Alpinópolis;76.71;12.8;14.93;0.725;8.26;476;633.91
310200;Alterosa;75.83;14.1;16.38;0.668;10.38;481;475.99
310205;Alto Caparaó;75.54;14.5;16.88;0.661;7.61;62;505.1
310210;Alto Rio Doce;74.7;15.8;18.38;0.62;11.55;993;323.95
310220;Alvarenga;72.85;18.8;21.92;0.592;10.73;357;312.46
310230;Alvinópolis;74.34;16.4;19.04;0.676;11.3;940;460.96
310240;Alvorada de Minas;72.65;19.2;22.33;0.572;7.61;245;277.99
310250;Amparo do Serra;73.63;17.5;20.37;0.641;11.87;426;368.72
310260;Andradas;77.69;11.5;13.38;0.734;9.81;882;754.39
310270;Cachoeira de Pajeú;71.25;21.8;25.32;0.578;9.52;831;265.27
310280;Andrelândia;74.06;16.8;19.56;0.7;10.65;410;534.68
310285;Angelândia;70.36;23.5;27.34;0.597;6.19;541;322.8
310290;Antônio Carlos;75.3;14.9;17.3;0.683;8.72;648;457.02
310290;Antônio Carlos;78.4;9.3;10.86;0.749;8.55;34;952.53
310300;Antônio Dias;75.93;13.9;16.22;0.645;8.22;531;387.61
310310;Antônio Prado de Minas;74.79;15.6;18.21;0.684;14.6;96;529.54
310330;Aracitaba;74.37;16.3;18.98;0.661;12.34;130;351.6
310350;Araguari;77.28;11.71;13.7;0.773;8.9;1896;798.63
310360;Arantina;75.05;15.2;17.74;0.697;10.8;101;411.16
310370;Araponga;70.6;23.1;26.8;0.536;7.24;464;328.75
310375;Araporã;73.78;17.3;20.1;0.708;6.36;255;536.04
310380;Arapuá;77.27;12.1;14.03;0.724;12.65;25;696.47
310390;Araújos;76.27;13.4;15.64;0.698;7.89;73;599.3
310400;Araxá;76.49;13.1;15.28;0.772;7.81;1581;883.88
310410;Arceburgo;73.61;17.6;20.42;0.683;9.7;224;576.68
310420;Arcos;77.43;11.8;13.79;0.749;7.8;727;691.16
310430;Areado;75.84;14.1;16.37;0.727;10.33;456;622.83
310440;Argirita;74;16.9;19.67;0.643;14;147;442.45
310445;Aricanduva;72.22;20;23.22;0.582;7.78;368;249.75
310450;Arinos;73.88;17.1;19.9;0.656;8.04;1309;349.52
310460;Astolfo Dutra;76.5;13.1;15.27;0.694;10.31;388;572.06
310470;Ataléia;73.77;17.3;20.11;0.588;10.97;1291;317.64
310480;Augusto de Lima;73.9;17.1;19.86;0.656;10.08;273;384.1
310490;Baependi;74.97;15.4;17.89;0.681;10.12;871;497.21
310500;Baldim;72.21;20;23.24;0.671;11.75;418;458.08
310510;Bambuí;77.2;12.2;14.15;0.741;11.29;545;777.46
310520;Bandeira;73.64;17.5;20.37;0.599;10.85;351;302
310530;Bandeira do Sul;73.14;18.4;21.34;0.692;8.22;120;554.52
310540;Barão de Cocais;76.46;13.2;15.33;0.722;6.4;760;546.85
310550;Barão de Monte Alto;74.64;15.9;18.48;0.649;12.95;614;377.1
310560;Barbacena;77.88;10.53;12.32;0.769;8.57;3752;854.27
310570;Barra Longa;74.36;16.3;18.99;0.624;14.34;661;362.62
310590;Barroso;76.84;12.6;14.72;0.734;8.01;1014;535.1
310600;Bela Vista de Minas;72.72;19.1;22.2;0.674;8.7;532;440.23
310610;Belmiro Braga;74.81;15.6;18.18;0.66;11.4;197;464.5
310620;Belo Horizonte;76.37;12.95;15.15;0.81;8.67;37014;1497.29
310630;Belo Oriente;73.77;17.3;20.11;0.686;6.91;816;470.05
310640;Belo Vale;73.86;17.1;19.94;0.655;10.75;185;524.03
310650;Berilo;73.97;17;19.74;0.628;7.43;623;295.62
310660;Bertópolis;72.96;18.7;21.71;0.594;9.96;500;288.77
310665;Berizal;70.41;23.4;27.23;0.604;7.76;354;261.24
310670;Betim;76.82;12.68;14.74;0.749;4.55;6709;660.56
310680;Bias Fortes;72.75;19;22.12;0.62;11.18;206;344.35
310690;Bicas;75.99;13.8;16.12;0.744;10.74;299;735
310700;Biquinhas;76.4;13.3;15.43;0.688;13.8;87;565.37
310720;Bocaina de Minas;75.87;14;16.32;0.645;10.07;233;501.73
310730;Bocaiúva;74.29;16.4;19.13;0.7;6.8;2253;451.54
310740;Bom Despacho;76.66;12.9;15.02;0.75;8.29;741;809.9
310750;Bom Jardim de Minas;74.34;16.4;19.04;0.673;11.54;356;464.99
310760;Bom Jesus da Penha;76.74;12.8;14.88;0.735;9.57;71;607.73
310770;Bom Jesus do Amparo;75.01;15.3;17.81;0.683;9.78;220;472.21
310780;Bom Jesus do Galho;73.01;18.6;21.6;0.623;11.11;827;368
310790;Bom Repouso;74.25;16.5;19.2;0.653;7.1;218;447.85
310820;Bonfinópolis de Minas;72.73;19.1;22.17;0.678;9.48;312;472.15
310825;Bonito de Minas;71.57;21.2;24.61;0.537;7.86;1143;195.65
310830;Borda da Mata;76.92;12.5;14.6;0.73;11.07;577;635.37
310840;Botelhos;77.07;12.3;14.36;0.702;10.38;394;630.12
310850;Botumirim;71.94;20.5;23.81;0.602;6.45;444;230.25
310855;Brasilândia de Minas;75.87;14;16.32;0.674;5.36;491;444.35
310860;Brasília de Minas;73.78;17.3;20.1;0.656;9.01;3114;360.93
310870;Brás Pires;73.03;18.5;21.55;0.625;11.86;297;299.02
310880;Braúnas;73.1;18.4;21.43;0.624;14;444;416.84
